,tracking_id,datetime,windmill_generated_power(kW/h)
0,WM_19817,2019-04-17 08:53:20,2.6415388813290064
1,WM_18723,2019-03-30 07:43:20,4.9313515948973965
2,WM_34552,2019-08-10 11:33:20,3.5169276241392726
3,WM_28570,2019-06-26 03:53:20,4.711054346012849
4,WM_36934,2019-08-27 16:43:20,5.448167569228909
5,WM_46,2018-10-29 04:43:20,7.629352291187124
6,WM_5545,2018-12-16 15:13:20,5.49783827353818
7,WM_6959,2018-12-27 01:53:20,9.404144549079117
8,WM_9565,2019-01-14 13:43:20,6.146739704011278
9,WM_33379,2019-08-02 03:33:20,5.591742117342394
10,WM_24358,2019-05-24 04:23:20,4.609454132401781
11,WM_38536,2019-09-10 00:23:20,8.431822214507605
12,WM_30740,2019-07-11 20:33:20,5.164526309341485
13,WM_32731,2019-07-28 12:23:20,5.324676588189086
14,WM_14062,2019-02-17 14:03:20,7.245843168778599
15,WM_15294,2019-02-27 03:03:20,9.735080872191638
16,WM_36014,2019-08-21 06:03:20,6.204277878714607
17,WM_5050,2018-12-11 01:23:20,6.525585002146284
18,WM_17819,2019-03-22 11:53:20,2.944813792624145
19,WM_1759,2018-11-13 16:23:20,2.7492589149545634
20,WM_27254,2019-06-16 12:13:20,4.25111683923266
21,WM_14482,2019-02-20 17:53:20,6.655006947686449
22,WM_40277,2019-09-23 05:03:20,5.4097167191741455
23,WM_23364,2019-05-17 04:43:20,4.803131482277623
24,WM_35071,2019-08-14 02:53:20,5.057299142609622
25,WM_1240,2018-11-09 20:43:20,5.188674715846793
26,WM_193,2018-10-30 05:43:20,8.954517531752359
27,WM_31417,2019-07-16 15:23:20,7.4059313241920925
28,WM_37853,2019-09-05 02:13:20,6.489037714753946
29,WM_34415,2019-08-09 12:13:20,2.9445023972274864
30,WM_20130,2019-04-22 05:03:20,4.659288259480363
31,WM_36985,2019-08-28 01:13:20,7.638124520555691
32,WM_32816,2019-07-29 02:53:20,5.227268287398879
33,WM_9659,2019-01-15 06:03:20,9.015418901361876
34,WM_34192,2019-08-07 22:13:20,5.0771162630163005
35,WM_7124,2018-12-28 06:43:20,8.43035261736169
36,WM_35945,2019-08-20 18:33:20,5.29193741068856
37,WM_29448,2019-07-02 12:43:20,5.434146749565903
38,WM_26129,2019-06-08 07:53:20,5.248050073688143
39,WM_3566,2018-11-29 22:53:20,6.331348384758422
40,WM_1340,2018-11-10 15:23:20,3.2498194187742673
41,WM_14304,2019-02-19 08:33:20,7.230661442886605
42,WM_22513,2019-05-11 04:33:20,5.345495994132431
43,WM_15672,2019-03-01 19:03:20,10.128640071209066
44,WM_28793,2019-06-27 17:53:20,2.4903130511850464
45,WM_13683,2019-02-14 16:33:20,7.561182320390419
46,WM_8450,2019-01-06 15:23:20,8.446697270538767
47,WM_39606,2019-09-17 19:03:20,7.699258587447168
48,WM_33792,2019-08-05 01:43:20,6.960196624633183
49,WM_39434,2019-09-16 14:23:20,2.5646557750595727
50,WM_16883,2019-03-14 00:13:20,5.244941820692483
51,WM_16423,2019-03-08 21:13:20,5.902083239600056
52,WM_19378,2019-04-07 14:43:20,4.250565336376297
53,WM_35176,2019-08-14 20:23:20,7.655680686101359
54,WM_39649,2019-09-18 02:13:20,6.532436554079504
55,WM_16624,2019-03-11 23:43:20,3.6541080896043465
56,WM_25236,2019-05-31 15:13:20,4.278088849963051
57,WM_30165,2019-07-07 15:13:20,2.976457733067173
58,WM_11229,2019-01-26 21:13:20,9.569702675460041
59,WM_22495,2019-05-11 01:33:20,4.2845957544441
60,WM_1410,2018-11-11 03:43:20,2.621748773213109
61,WM_3502,2018-11-29 11:23:20,6.314018258635261
62,WM_11799,2019-02-01 03:53:20,9.817547029570685
63,WM_22334,2019-05-09 20:43:20,5.194864197574651
64,WM_37802,2019-09-04 17:43:20,5.066955030429117
65,WM_6663,2018-12-24 23:53:20,9.259111977902862
66,WM_29243,2019-07-01 01:43:20,5.097454420927748
