,tracking_id,datetime,windmill_generated_power(kW/h)
0,WM_19817,2019-04-17 08:53:20,2.5510310336014146
1,WM_18723,2019-03-30 07:43:20,6.292749965941938
2,WM_34552,2019-08-10 11:33:20,5.398823813319012
3,WM_28570,2019-06-26 03:53:20,5.168897737468671
4,WM_36934,2019-08-27 16:43:20,6.027868889731534
5,WM_46,2018-10-29 04:43:20,8.070848817222222
6,WM_5545,2018-12-16 15:13:20,8.124887934682539
7,WM_6959,2018-12-27 01:53:20,9.946769093386877
8,WM_9565,2019-01-14 13:43:20,6.3714836508163275
9,WM_33379,2019-08-02 03:33:20,4.464971408781513
10,WM_24358,2019-05-24 04:23:20,6.508757537055874
11,WM_38536,2019-09-10 00:23:20,8.731342841666667
12,WM_30740,2019-07-11 20:33:20,5.63169561421495
13,WM_32731,2019-07-28 12:23:20,5.107621768191312
14,WM_14062,2019-02-17 14:03:20,6.49938259016604
15,WM_15294,2019-02-27 03:03:20,8.205533621904761
16,WM_36014,2019-08-21 06:03:20,5.57358786425672
17,WM_5050,2018-12-11 01:23:20,6.033872771290727
18,WM_17819,2019-03-22 11:53:20,4.465722997510443
19,WM_1759,2018-11-13 16:23:20,3.7468372968755226
20,WM_27254,2019-06-16 12:13:20,5.041180953166249
21,WM_14482,2019-02-20 17:53:20,8.249413101913117
22,WM_40277,2019-09-23 05:03:20,7.766024730563909
23,WM_23364,2019-05-17 04:43:20,4.388419484837093
24,WM_35071,2019-08-14 02:53:20,4.604890021470342
25,WM_1240,2018-11-09 20:43:20,5.591074781399331
26,WM_193,2018-10-30 05:43:20,8.710732280574053
27,WM_31417,2019-07-16 15:23:20,5.607114720552177
28,WM_37853,2019-09-05 02:13:20,5.643645285994152
29,WM_34415,2019-08-09 12:13:20,4.739544271240602
30,WM_20130,2019-04-22 05:03:20,5.052678243283209
31,WM_36985,2019-08-28 01:13:20,6.722664433650793
32,WM_32816,2019-07-29 02:53:20,4.7631816119715955
33,WM_9659,2019-01-15 06:03:20,8.030703069444446
34,WM_34192,2019-08-07 22:13:20,6.2854735126691725
35,WM_7124,2018-12-28 06:43:20,5.581244404761906
36,WM_35945,2019-08-20 18:33:20,6.6990975734001665
37,WM_29448,2019-07-02 12:43:20,5.970693919644946
38,WM_26129,2019-06-08 07:53:20,6.075893079473684
39,WM_3566,2018-11-29 22:53:20,6.664326247435255
40,WM_1340,2018-11-10 15:23:20,3.773486027005013
41,WM_14304,2019-02-19 08:33:20,8.583881783093151
42,WM_22513,2019-05-11 04:33:20,4.922167160920009
43,WM_15672,2019-03-01 19:03:20,10.075163164081632
44,WM_28793,2019-06-27 17:53:20,4.269217530555556
45,WM_13683,2019-02-14 16:33:20,5.611592382628385
46,WM_8450,2019-01-06 15:23:20,9.476437645700281
47,WM_39606,2019-09-17 19:03:20,6.905143409568714
48,WM_33792,2019-08-05 01:43:20,6.831091184982862
49,WM_39434,2019-09-16 14:23:20,3.0009439707526164
50,WM_16883,2019-03-14 00:13:20,5.267488035881371
51,WM_16423,2019-03-08 21:13:20,6.7481495294110285
52,WM_19378,2019-04-07 14:43:20,4.841935147272893
53,WM_35176,2019-08-14 20:23:20,6.774902813455755
54,WM_39649,2019-09-18 02:13:20,6.07855479336675
55,WM_16624,2019-03-11 23:43:20,3.941432287804315
56,WM_25236,2019-05-31 15:13:20,5.242511922631579
57,WM_30165,2019-07-07 15:13:20,4.236745596136174
58,WM_11229,2019-01-26 21:13:20,7.02112588
59,WM_22495,2019-05-11 01:33:20,5.396598105452847
60,WM_1410,2018-11-11 03:43:20,4.639322041787802
61,WM_3502,2018-11-29 11:23:20,6.8825247982493005
62,WM_11799,2019-02-01 03:53:20,9.034980201890757
63,WM_22334,2019-05-09 20:43:20,5.266083479713065
64,WM_37802,2019-09-04 17:43:20,5.845392029624061
65,WM_6663,2018-12-24 23:53:20,10.461210559917976
66,WM_29243,2019-07-01 01:43:20,5.75726524415303
67,WM_5320,2018-12-14 23:53:20,4.899367156391223
68,WM_16550,2019-03-10 15:43:20,5.813713296997641
69,WM_2183,2018-11-16 16:43:20,6.335493813174604
70,WM_3438,2018-11-29 00:33:20,6.2029340121428564
71,WM_36325,2019-08-23 10:03:20,4.6717215423853755
72,WM_8597,2019-01-07 16:23:20,5.337059252493137
73,WM_31833,2019-07-19 14:33:20,8.21666249018797
74,WM_10149,2019-01-18 22:33:20,7.661116351760283
75,WM_38811,2019-09-11 22:23:20,9.527651856269841
76,WM_31073,2019-07-14 05:13:20,5.450679102798662
77,WM_1314,2018-11-10 11:03:20,7.94532305451844
78,WM_28386,2019-06-24 20:03:20,6.082435185766806
79,WM_198,2018-10-30 06:33:20,8.929514315488722
80,WM_10525,2019-01-21 14:03:20,4.592844774386457
81,WM_11900,2019-02-01 21:03:20,4.5000647761904755
82,WM_18459,2019-03-27 07:03:20,4.897388521324144
83,WM_33737,2019-08-04 16:33:20,6.0217496678903135
84,WM_1851,2018-11-14 08:03:20,4.226702787777778
85,WM_21673,2019-05-05 04:43:20,4.376062876045998
86,WM_6566,2018-12-24 07:23:20,9.466228596102757
87,WM_36845,2019-08-27 01:53:20,6.708796535960735
88,WM_7916,2019-01-02 19:43:20,8.384508858433586
89,WM_27896,2019-06-21 06:43:20,4.621642692527152
90,WM_21392,2019-05-02 11:33:20,5.760380675083864
91,WM_27683,2019-06-19 18:13:20,6.062604040877193
92,WM_8769,2019-01-08 22:13:20,5.985253446120447
93,WM_30312,2019-07-08 17:53:20,5.6692038320718465
94,WM_29472,2019-07-02 16:43:20,5.070329059455931
95,WM_3189,2018-11-27 06:33:20,7.834761457313135
96,WM_18130,2019-03-24 20:13:20,6.127917589114452
97,WM_36279,2019-08-23 02:23:20,6.800363137038429
98,WM_28062,2019-06-22 12:03:20,5.373438039707602
99,WM_20790,2019-04-28 07:03:20,3.6373729966112256
100,WM_18167,2019-03-25 02:43:20,5.954313714329414
101,WM_1118,2018-11-08 18:03:20,6.635868611238811
102,WM_23657,2019-05-19 06:23:20,5.297216113792816
103,WM_37530,2019-09-02 20:23:20,7.397169616612364
104,WM_29981,2019-07-06 08:03:20,5.121336179661655
105,WM_40227,2019-09-22 20:43:20,6.389990034657475
106,WM_1525,2018-11-11 23:43:20,7.74138158634085
107,WM_2323,2018-11-17 16:13:20,4.30577168197479
108,WM_19419,2019-04-07 21:43:20,5.873180755497076
109,WM_18221,2019-03-25 13:43:20,4.082210270286132
110,WM_22827,2019-05-13 10:53:20,3.320292088860992
111,WM_37941,2019-09-05 16:53:20,5.640509305689222
112,WM_18696,2019-03-29 17:43:20,4.711558875451681
113,WM_39197,2019-09-14 22:33:20,7.138037821821221
114,WM_13378,2019-02-12 12:13:20,4.925276674557226
115,WM_29514,2019-07-02 23:53:20,6.369544899035089
116,WM_20666,2019-04-27 10:23:20,4.6409833321010865
117,WM_1354,2018-11-10 17:43:20,4.590724811823309
118,WM_39840,2019-09-19 10:03:20,4.953779506170634
119,WM_12741,2019-02-07 19:23:20,7.142307126578948
120,WM_11752,2019-01-31 20:03:20,9.201271162092732
121,WM_2001,2018-11-15 10:03:20,4.210626960902256
122,WM_19586,2019-04-09 05:13:20,5.251220536390979
123,WM_25038,2019-05-29 23:23:20,6.207394988036759
124,WM_39554,2019-09-17 10:23:20,3.7140199386201616
125,WM_12904,2019-02-08 23:03:20,6.0341642609294075
126,WM_36694,2019-08-26 00:23:20,6.265193110116959
127,WM_34522,2019-08-10 06:23:20,6.105623700416729
128,WM_8354,2019-01-05 22:33:20,6.712670365597326
129,WM_677,2018-11-05 06:43:20,4.3894348012050965
130,WM_25764,2019-06-05 13:13:20,5.41263515953118
131,WM_16078,2019-03-06 10:13:20,6.809836237974102
132,WM_7290,2018-12-29 10:23:20,9.39982607261266
133,WM_18298,2019-03-26 04:13:20,5.14600760515873
134,WM_22074,2019-05-07 23:43:20,5.846964136257311
135,WM_28715,2019-06-27 04:43:20,4.660227327493734
136,WM_24669,2019-05-26 11:43:20,4.807774981244778
137,WM_27581,2019-06-18 21:13:20,5.666893121289253
138,WM_4217,2018-12-04 23:53:20,6.637826212318113
139,WM_1060,2018-11-08 08:03:20,4.220337467777777
140,WM_11788,2019-02-01 02:03:20,9.829701536587299
141,WM_5520,2018-12-16 11:03:20,5.690607895542779
142,WM_13297,2019-02-11 21:03:20,6.9465991425731
143,WM_14468,2019-02-20 15:33:20,7.65290215717687
144,WM_38965,2019-09-13 00:03:20,5.678203568065998
145,WM_33740,2019-08-04 17:03:20,6.675345023483033
146,WM_24325,2019-05-23 22:13:20,4.90048048889912
147,WM_7300,2018-12-29 12:03:20,8.093646691407688
148,WM_25751,2019-06-05 10:53:20,5.563953313964077
149,WM_4599,2018-12-07 19:13:20,6.289491505574229
150,WM_13819,2019-02-15 19:23:20,7.749133412142858
151,WM_1400,2018-11-11 02:03:20,6.447721885638115
152,WM_5810,2018-12-18 13:03:20,8.002362531531805
153,WM_31877,2019-07-19 21:53:20,6.2449023329866336
154,WM_6638,2018-12-24 19:43:20,7.82938794625
155,WM_21861,2019-05-06 12:13:20,5.160708717839187
156,WM_38854,2019-09-12 05:33:20,6.361515334093567
157,WM_35192,2019-08-14 23:03:20,7.954214834172932
158,WM_15524,2019-02-28 18:13:20,9.715989618911566
159,WM_39762,2019-09-18 21:03:20,5.981959323403362
160,WM_1677,2018-11-13 01:23:20,7.1521785903007515
161,WM_30487,2019-07-10 01:03:20,5.283156864703424
162,WM_28108,2019-06-22 19:53:20,5.555459372934543
163,WM_1173,2018-11-09 04:33:20,6.3237891313924965
164,WM_38104,2019-09-06 20:03:20,7.109038123842203
